product,price,customer,date
prod_3_54932,898,Uekmpmrs2415211097,11/11/2021 13:20
prod_35_48767,442,Elvkuraj940701330,12/14/2021 11:25
prod_89_41895,339.3,Agpjayzk2690854307,11/20/2021 11:17
prod_74_3805,899.1,pfmjqisa124922284,12/17/2021 0:42
prod_91_39898,740,Pknpmoaq2051113401,10/7/2021 15:12
prod_56_23126,498.6,ABBEFXIT2355911489,11/30/2021 19:01
prod_82_50164,486,Xicgczva4167502257,10/29/2021 6:26
prod_64_24023,622,eywwknww705712580,12/26/2021 23:30
prod_87_44039,893,FIUNMPKB2145852829,10/13/2021 10:43
prod_78_35167,511,fcitvonj1387875923,11/23/2021 9:28
prod_86_15149,514,ZZCTJIFR4112269864,12/30/2021 7:34
prod_14_25023,653,Hgsfhkpe1828552727,10/26/2021 12:06
prod_88_35492,113.4,fvgunxjk2076276710,11/22/2021 16:35
prod_35_48767,397.8,ONEOBGSS4075654227,11/4/2021 19:23
prod_78_35167,459.9,Rrqrugqo1290565246,12/11/2021 18:42
prod_37_41572,985,LEEKLIIU3370771279,10/31/2021 14:40
prod_99_26910,167.4,ZXROQYFF1814332820,11/21/2021 16:29
prod_14_25023,587.7,iyynioqf752781764,12/23/2021 6:34
prod_16_11667,932,aonrajhy759763951,11/28/2021 2:02
prod_52_8939,730,Ravmmluh2166358541,10/8/2021 20:09
prod_61_30290,858,OAZCDTUN1308046546,12/3/2021 0:15
prod_20_26093,368,Qcvguyev3936929143,10/28/2021 15:55
prod_13_59066,986,LCKCQLGG123432653,12/11/2021 0:25
prod_19_48699,743.4,NNOHKRWO3080121036,10/13/2021 6:10
prod_27_407,847,yhrljdke1672732656,10/13/2021 6:40
prod_56_23126,554,tdfigbqu4044307603,10/13/2021 20:08
prod_85_61350,662,Uyoavucp2102882824,10/11/2021 22:46
prod_77_56230,79,PBORLHON3972238029,11/7/2021 8:40
prod_45_49428,799,Qzjfjvms3945969372,10/23/2021 1:30
prod_88_35492,126,GBEPUMVO38238716,12/21/2021 3:10
prod_66_49521,247,BAUZTZDL4208454527,10/11/2021 20:21
prod_34_33126,924,GLMIKOVU3448312843,11/7/2021 7:05
prod_9_14928,68,CKOFUXGL953455217,10/15/2021 20:21
prod_66_49521,247,Hjtvzuxc1356504634,12/30/2021 14:30
prod_18_47747,657,YWMTXUAM2939561674,10/18/2021 3:20
prod_26_31806,659.7,pkfphfrd663026420,12/22/2021 21:54
prod_76_36249,118,ytiwspik1608151972,11/7/2021 3:39
prod_4_23879,420.3,vhewqecv430181100,12/5/2021 5:32
prod_52_8939,657,Kcqgbrpg995971442,11/10/2021 21:08
prod_62_27090,936,Baulifzi1473833381,12/21/2021 6:52
prod_79_34297,22,nxsaslek401439373,10/11/2021 13:07
prod_5_57392,500,OJKAGGUI3746956811,12/16/2021 14:12
prod_94_4935,495.9,FQMPHKNS969160529,10/27/2021 9:11
prod_64_24023,559.8,Uundzxlk1373627569,12/4/2021 16:52
prod_2_51462,634,pwaahwwm2764128904,11/4/2021 2:15
prod_84_64018,145.8,Fyxtpyga2396644308,11/16/2021 10:44
prod_13_59066,986,wbxnotlq3499433499,11/14/2021 0:06
prod_16_11667,932,BNHJDABC3938207428,10/9/2021 19:34
prod_40_42608,750,ncewciny2725508024,10/25/2021 2:43
prod_92_16857,755,Wsvozxly3261110565,12/24/2021 18:15
prod_1_38922,445,FURIGGON2399423337,10/28/2021 0:50
prod_36_41136,44.1,Ujvfcqds2894319360,12/14/2021 7:37
prod_10_11397,548,qprxajpc3781018429,12/9/2021 10:36
prod_53_20228,714.6,JSGZUVSG2639600698,11/10/2021 13:02
prod_0_40386,571,BTLKZYBJ3719654462,10/7/2021 3:46
prod_40_42608,750,ELVKURAJ940701330,11/16/2021 8:18
prod_61_30290,772.2,agpjayzk2690854307,12/28/2021 19:43
prod_99_26910,186,ubvtmmch3542055114,10/3/2021 23:24
prod_24_36520,320.4,umvlqzqg101594047,11/9/2021 18:23
prod_59_43738,998,cfsfdfmt1005011690,10/7/2021 13:24
prod_55_62200,702,Wsvozxly3261110565,11/26/2021 7:52
prod_48_45608,762,zkjkhnyx572361246,12/19/2021 4:54
prod_24_36520,320.4,FYPBEQML330146180,10/21/2021 19:12
prod_52_8939,730,zwibefjp7404729,12/11/2021 11:31
prod_61_30290,772.2,Serrwauu296525175,12/26/2021 12:58
prod_97_58742,492,jnszwera2024408986,12/29/2021 7:28
prod_1_38922,445,Blmazkso1511604267,10/7/2021 3:57
prod_83_35734,816,Yygpbqws3353576620,11/25/2021 17:11
prod_81_32865,656,YYGPBQWS3353576620,10/27/2021 9:46
prod_8_13701,152,FRUBSVTM679039716,12/21/2021 6:47
prod_81_32865,656,CBEENUGR1335453848,10/19/2021 23:55
prod_11_11715,537,Vrncjqgd1018594068,10/10/2021 16:05
prod_59_43738,998,FOJOREJI124746982,12/12/2021 23:04
prod_76_36249,106.2,AFUAQUHW3765108772,10/17/2021 18:40
prod_43_49233,969,Cmhlpnsn2023792158,12/30/2021 8:17
prod_9_14928,68,Rusxvlmn2570398130,10/21/2021 13:28
prod_58_20298,708,BAINRUKP4122894771,11/12/2021 5:51
prod_28_46543,951,ZRVZCLZP2298386472,10/10/2021 23:08
prod_30_26729,163,JYTNSZBB2783235904,12/12/2021 0:26
prod_6_30449,571.5,xgexfxot304147678,10/24/2021 2:33
prod_23_11675,854.1,Tzzwudca2160669547,12/11/2021 7:59
prod_60_60974,461,KQSSNTJP2520686820,10/3/2021 7:43
prod_66_49521,247,Pikmwqgd307362063,10/15/2021 3:56
prod_43_49233,969,Ydbfrcsb2371119576,11/11/2021 18:43
prod_19_48699,826,WDTZIMPC1315102116,10/14/2021 15:46
prod_48_45608,762,kwdnwnuv244250407,10/23/2021 16:43
prod_16_11667,932,Usthdmjj1596746313,10/10/2021 4:20
prod_27_407,762.3,ssemdinh467508390,10/1/2021 11:30
prod_45_49428,799,ELVKURAJ940701330,10/5/2021 2:35
prod_25_46445,603,BIOUAXXY81666806,10/12/2021 20:41
prod_55_62200,631.8,itlyidyw3351754381,12/19/2021 11:55
prod_73_55136,856.8,Ieqkonhp2336906672,10/4/2021 1:03
prod_87_44039,893,Ubvtmmch3542055114,10/29/2021 10:34
prod_62_27090,936,zfcxcqqu1173978077,10/11/2021 9:43
prod_92_16857,755,Elsrdvbz747557728,10/26/2021 17:05
prod_18_47747,730,nezvkvub3956967968,12/25/2021 19:30
prod_8_13701,136.8,pzldkhds3783286020,10/4/2021 12:26
prod_98_47920,320,feetjtvz2346981023,12/1/2021 20:23
prod_18_47747,730,Mmfnuyhr389604296,12/10/2021 14:40
prod_99_26910,167.4,WFHVTWTJ1621922044,11/3/2021 1:35
prod_6_30449,571.5,Ecmnvakm4126185996,11/16/2021 23:52
prod_98_47920,288,LREYKTPE705147900,12/14/2021 21:31
prod_10_11397,548,LGSBCIQM3464856526,10/1/2021 2:31
prod_2_51462,634,ahhawidv387309678,10/1/2021 19:45
prod_92_16857,755,QYLBTZFJ629608714,12/30/2021 16:48
prod_71_12599,372.6,GZXBTDZB2878383118,12/4/2021 21:36
prod_79_34297,19.8,OSLNCTWC3930522188,10/14/2021 17:53
prod_58_20298,708,Ijzonhxj2596358184,10/23/2021 10:31
prod_79_34297,22,Gfobfdtn3765590085,12/29/2021 23:11
prod_7_10386,882,eiqxxswa4075434498,12/21/2021 8:34
prod_24_36520,320.4,Nugzaqmu708014139,11/22/2021 4:58
prod_38_19499,5.4,UMVLQZQG101594047,11/13/2021 4:09
prod_77_56230,79,Izjefpkx3939208689,12/6/2021 16:16
prod_91_39898,740,Cevsvgze1754778563,12/4/2021 15:33
prod_38_19499,6,mmjhqfnx2362928639,10/31/2021 20:17
prod_7_10386,980,cagvawlt881367498,10/11/2021 21:37
prod_46_63367,331,furiggon2399423337,12/19/2021 23:28
prod_14_25023,587.7,xgexfxot304147678,11/13/2021 10:31
prod_10_11397,493.2,KDGGWGTA815591928,12/13/2021 17:49
prod_43_49233,969,Wdtzimpc1315102116,11/28/2021 0:42
prod_38_19499,5.4,xijdkihq3531444078,11/30/2021 0:59
prod_23_11675,854.1,Hcbvjetd3966381786,12/24/2021 4:30
prod_12_46839,592,NCEWCINY2725508024,10/9/2021 12:40
prod_35_48767,397.8,xfjbsepu2082050161,12/29/2021 14:43
prod_37_41572,886.5,Nuwmkgcw3700377933,11/23/2021 9:32
prod_81_32865,590.4,Dghaoeec1846434059,11/2/2021 10:28
prod_65_38327,627,KHEQDZBK2892209700,12/1/2021 2:05
prod_56_23126,554,Fgaddimk3813234790,12/3/2021 19:17
prod_92_16857,679.5,wfhvtwtj1621922044,12/7/2021 6:57
prod_17_16579,540,cpmdwtfk3216635127,10/8/2021 15:01
prod_80_49478,936,Fstjxcjs145685266,11/6/2021 13:18
prod_62_27090,936,malujbgr1517712032,12/25/2021 13:18
prod_97_58742,492,Vgotagrq3241291094,12/14/2021 22:53
prod_10_11397,548,Srfrmucx3560439640,12/4/2021 19:58
prod_31_31200,794,wvfkoxwl490710803,12/25/2021 13:22
prod_13_59066,986,Yhrljdke1672732656,11/21/2021 20:37
prod_97_58742,492,ZJXTUTMI3683072364,12/9/2021 8:32
prod_71_12599,414,Llzwkych2340418364,12/7/2021 20:41
prod_80_49478,936,btzicsvk950138127,10/12/2021 15:13
prod_55_62200,631.8,Jkdiynpt3335591138,11/6/2021 22:07
prod_74_3805,999,tfnznrdf1903899784,10/11/2021 11:05
prod_66_49521,247,vptgcbfo1730412440,11/24/2021 5:06
prod_46_63367,297.9,NYRUZDEW3395561804,12/21/2021 20:35
prod_97_58742,492,Xxfigozt3139524071,10/27/2021 12:57
prod_26_31806,659.7,Cnincuyw2827572866,11/2/2021 1:09
prod_2_51462,570.6,mitdbmqm1543539162,12/12/2021 20:31
prod_8_13701,152,mzztqkwr1232697078,11/17/2021 10:41
prod_36_41136,44.1,Wolpvtnh156277785,10/11/2021 2:45
prod_90_33398,121,VDGNRVXO2922001734,11/10/2021 5:17
prod_84_64018,162,nbreolqf3413946571,11/24/2021 1:20
prod_78_35167,511,jyejnfwj581502120,11/18/2021 9:25
prod_67_33621,999,JXGAULFF1773657976,12/6/2021 7:15
prod_32_53584,164,Ncewciny2725508024,10/23/2021 6:20
prod_65_38327,627,ZMSQHYII2154793496,11/20/2021 2:30
prod_73_55136,952,ZPEXQDEK3137873531,10/31/2021 20:38
prod_73_55136,952,Kroqmcqj3737719930,11/24/2021 14:35
prod_9_14928,61.2,ZXAUVUGK1777640226,12/12/2021 12:22
prod_99_26910,186,TDFIGBQU4044307603,10/6/2021 11:06
prod_79_34297,19.8,XRJRNYUE2438488154,12/12/2021 6:59
prod_31_31200,794,ncmnwufe1706230705,12/18/2021 23:51
prod_46_63367,331,SUZVXSZX3384969272,12/27/2021 15:38
prod_2_51462,634,nvmfymve437805198,12/5/2021 0:15
prod_41_45645,497,RYIJVQBI3436909618,10/14/2021 19:43
prod_42_28811,429,ianwqwlp4131507608,12/10/2021 12:11
prod_30_26729,163,vsfrmvsi3614414145,11/10/2021 8:42
prod_69_31245,773,cmflsbhv3710299502,11/30/2021 15:45
prod_13_59066,887.4,zxauvugk1777640226,10/17/2021 13:33
prod_2_51462,570.6,ouankpua2187397052,12/21/2021 18:58
prod_2_51462,634,Avepfijn3590835261,12/18/2021 18:54
prod_36_41136,49,Iunptitg369234770,11/8/2021 16:58
prod_81_32865,656,Ugqbazxj3325856357,12/3/2021 18:15
prod_71_12599,372.6,Gdtsrjre1356401701,11/14/2021 3:54
prod_28_46543,951,bpttumar2969132364,10/10/2021 2:55
prod_76_36249,118,DURMCSVN1780841135,12/9/2021 9:05
prod_79_34297,22,Zridiqxn3674149375,10/1/2021 15:07
prod_51_48835,900,ILOTYEZV192725825,12/29/2021 6:12
prod_18_47747,730,rgmrmpuy1689004259,10/19/2021 10:01
prod_84_64018,145.8,hfzdofwk1895077278,12/24/2021 16:19
prod_46_63367,297.9,Vetnurnm514969795,11/12/2021 13:06
prod_84_64018,145.8,Gtsanmit859218888,12/17/2021 5:18
prod_95_23572,781,EZIVWKCK4269602042,10/11/2021 18:54
prod_14_25023,587.7,WTKZOOMR526450689,12/2/2021 8:20
prod_39_38431,268,AVTMCIEA1243758118,11/10/2021 20:03
prod_0_40386,513.9,Vrzirzpk4096042908,12/28/2021 10:59
prod_90_33398,121,HKWDSKCH3083055599,10/4/2021 13:18
prod_29_17163,265,XCBTNJUM366221940,11/24/2021 6:09
prod_17_16579,600,uqifulyb3001160046,10/17/2021 11:05
prod_12_46839,532.8,ggzspuux1353236355,11/6/2021 12:31
prod_92_16857,755,QGCPEDUV1989287816,10/31/2021 13:09
prod_14_25023,653,KWDNWNUV244250407,11/26/2021 2:12
prod_96_8204,790,Onarnatj4279006920,10/2/2021 19:07
prod_95_23572,781,Eqxicdnl164969652,11/22/2021 5:49
prod_17_16579,600,YTRNPZLF252568629,10/22/2021 22:00
prod_63_47776,487,gbepumvo38238716,12/7/2021 14:22
prod_83_35734,734.4,LACRHIWE4112192308,10/23/2021 0:49
prod_40_42608,750,Wkzlhhwi883798813,10/20/2021 8:18
prod_41_45645,497,Diyjepfc1188402857,12/27/2021 3:00
prod_5_57392,500,rusxvlmn2570398130,11/16/2021 17:35
prod_74_3805,999,OSMDPQSI4073381116,10/26/2021 5:45
prod_49_45071,892.8,VHEWQECV430181100,11/3/2021 17:55
prod_60_60974,414.9,LTUXOTMZ2637843221,12/16/2021 1:05
prod_59_43738,998,Fgxtlknf975321173,12/7/2021 20:44
prod_43_49233,969,GLMIKOVU3448312843,12/22/2021 1:58
prod_11_11715,483.3,XNUXHPLB4118938901,11/23/2021 17:00
prod_70_52165,290,Hbwckfzh169434622,12/9/2021 21:02
prod_72_7398,175,oripgafk1434089563,11/22/2021 3:59
prod_44_29979,693,iunptitg369234770,12/16/2021 10:12
prod_32_53584,164,vvwqaylu2796391646,12/20/2021 10:20
prod_14_25023,653,Avtmciea1243758118,12/28/2021 12:53
prod_91_39898,740,Xgllhtjq3328923501,10/6/2021 9:45
prod_85_61350,662,xjfzhgiy36992558,11/2/2021 13:50
prod_31_31200,714.6,jcueezgt2803731970,10/19/2021 8:22
prod_21_35586,288,ujvfcqds2894319360,11/27/2021 13:53
prod_97_58742,492,VGOTAGRQ3241291094,12/29/2021 1:39
prod_28_46543,855.9,XIJDKIHQ3531444078,11/9/2021 19:02
prod_61_30290,858,Jjpxdmay1648321550,11/6/2021 21:38
prod_69_31245,773,czvgmqir2722619214,12/4/2021 6:32
prod_62_27090,936,NCCNXCNU2560099775,12/24/2021 15:51
prod_66_49521,247,LSBLJNXD2438880833,11/5/2021 23:20
prod_24_36520,356,avepfijn3590835261,11/23/2021 4:43
prod_58_20298,708,JCYWAGNG1186635303,10/6/2021 16:50
prod_46_63367,297.9,nuwmkgcw3700377933,10/9/2021 6:19
prod_98_47920,320,Qcvwpqur2128561606,11/30/2021 8:27
prod_28_46543,951,bpcnjlkz2373589075,12/25/2021 23:22
prod_19_48699,743.4,LCQMFWON3794203789,11/18/2021 4:07
prod_0_40386,513.9,IYYNIOQF752781764,12/28/2021 12:19
prod_66_49521,247,ZMSQHYII2154793496,11/27/2021 15:24
prod_99_26910,186,GIPJJYQA571945395,10/14/2021 22:05
prod_75_31613,522,Nbreolqf3413946571,10/15/2021 18:13
prod_49_45071,892.8,Pkfphfrd663026420,12/26/2021 23:14
prod_13_59066,986,Wjeyjkva669758574,10/20/2021 20:38
prod_73_55136,856.8,Lunpashe1237618323,10/25/2021 18:28
prod_14_25023,587.7,Cwvgslqi631995290,11/2/2021 11:34
prod_38_19499,5.4,Knqhqkvu2223436125,10/19/2021 23:00
prod_92_16857,755,NQLVKBVF3040317921,12/23/2021 4:26
prod_87_44039,893,mlygrfql218056554,12/27/2021 4:15
prod_45_49428,799,usthdmjj1596746313,11/21/2021 4:04
prod_83_35734,816,Dmxbusgo666130720,10/8/2021 21:33
prod_31_31200,794,rwsjvmak2316624700,12/8/2021 12:14
prod_78_35167,511,Cldbnynh1711541391,12/27/2021 8:11
prod_16_11667,932,YHBHNFMR3651937838,10/30/2021 1:19
prod_21_35586,320,KWVHLMMU3454186806,12/11/2021 9:45
prod_35_48767,442,ATVLILOJ101685675,12/20/2021 1:34
prod_72_7398,175,gkwynzuo2632644891,12/8/2021 23:42
prod_31_31200,714.6,aqngtcfo2009384654,12/10/2021 14:45
prod_81_32865,590.4,LUNPASHE1237618323,12/1/2021 13:59
prod_41_45645,447.3,Qntoasef1954689676,11/30/2021 7:08
prod_43_49233,969,Jrylbpwe1623717840,11/13/2021 3:07
prod_17_16579,600,cdnjcbdc700340501,10/16/2021 5:19
prod_58_20298,708,Qgcpeduv1989287816,12/2/2021 19:16
prod_12_46839,592,WDTZIMPC1315102116,11/10/2021 7:29
prod_56_23126,554,bauztzdl4208454527,10/12/2021 17:13
prod_41_45645,497,OKFMYMZI1611352402,12/18/2021 10:50
prod_73_55136,952,Ilbxhfpp955937307,10/17/2021 9:30
prod_70_52165,290,WFYWBZOX2582037202,12/23/2021 14:28
prod_89_41895,377,rmkvrhme1942290727,12/21/2021 20:59
prod_56_23126,498.6,JCKWWRPP3953552787,10/31/2021 14:08
prod_16_11667,932,VVWQAYLU2796391646,11/14/2021 19:41
prod_38_19499,5.4,FUJKBNJS4092133927,11/20/2021 17:05
prod_15_41448,381,AONRAJHY759763951,10/7/2021 4:59
prod_40_42608,750,Cvsekriu4274493055,11/12/2021 21:58
prod_21_35586,320,wwanhwqk4220740587,12/13/2021 12:44
prod_11_11715,537,MTJJPQDG1212864067,12/9/2021 9:13
prod_48_45608,762,ippvrebf3546074975,11/28/2021 21:49
prod_2_51462,634,Rugnwfox308583232,11/11/2021 1:48
prod_55_62200,702,ngrjbrlm179594142,11/18/2021 8:28
prod_50_27592,291.6,Hxzxkznl2056854758,11/30/2021 17:09
prod_77_56230,71.1,QKHYBQIX3135748788,12/26/2021 21:11
prod_4_23879,467,Zkjkhnyx572361246,12/10/2021 15:56
prod_55_62200,702,gbepumvo38238716,12/7/2021 23:14
prod_86_15149,514,izfefxgf1931041425,11/4/2021 23:48
prod_56_23126,554,GFJCHPNS3696064207,11/12/2021 21:52
prod_63_47776,487,Ncxqmcch1105785134,12/26/2021 21:48
prod_25_46445,670,Cffvmqzo498617730,12/12/2021 21:51
prod_48_45608,762,UYABCHIH2147909808,12/1/2021 0:48
prod_70_52165,261,Rsojmgqb3260212962,12/2/2021 15:18
prod_3_54932,808.2,PKFPHFRD663026420,12/28/2021 13:23
prod_32_53584,147.6,ZKOGKYUP667519977,11/25/2021 9:57
prod_51_48835,900,Lsbljnxd2438880833,12/19/2021 20:27
prod_81_32865,590.4,dghaoeec1846434059,10/11/2021 9:52
prod_92_16857,755,YRSTQCDI3879497774,12/27/2021 6:20
prod_55_62200,631.8,xousksbi1533908270,12/15/2021 11:48
prod_82_50164,486,xixejqvv934263017,11/21/2021 21:42
prod_2_51462,634,Jetubibg3532030261,11/24/2021 6:36
prod_16_11667,838.8,fnqadgoo4121635278,10/17/2021 9:34
prod_11_11715,537,FLVGOGCR1636066458,11/20/2021 4:58
prod_62_27090,936,OSMDPQSI4073381116,12/17/2021 10:55
prod_3_54932,898,Uvtvdasz1342597035,11/27/2021 19:25
prod_12_46839,592,SXMCMIUH3560268524,10/24/2021 16:19
prod_79_34297,22,LSBLJNXD2438880833,11/19/2021 15:55
prod_26_31806,733,Wrzyqtdq2594822501,10/1/2021 14:49
prod_87_44039,803.7,HKIQJVSO4179349103,10/25/2021 21:00
prod_33_25785,111.6,Gsykelcl1882778315,12/12/2021 13:39
prod_96_8204,790,PLWXTFYQ3195666243,12/24/2021 3:32
prod_60_60974,461,RKAKDXSD869688556,12/23/2021 2:44
prod_17_16579,600,spreenjg2137021609,10/31/2021 12:35
prod_20_26093,368,KWVHLMMU3454186806,12/26/2021 8:21
prod_85_61350,662,Ifmfpvde2764700003,10/10/2021 8:13
prod_73_55136,952,Sqqqrepo4097449325,11/15/2021 2:49
prod_88_35492,113.4,PFEZQTOL2805735901,10/16/2021 5:38
prod_66_49521,222.3,Kalqwjpa1350193628,10/16/2021 11:39
prod_74_3805,999,Qecoeqaz1543229905,10/6/2021 11:03
prod_6_30449,635,pfbvvhdu1826560733,10/17/2021 6:59
prod_95_23572,702.9,abbefxit2355911489,10/12/2021 21:19
prod_31_31200,794,ehvmzesv1320454849,11/20/2021 18:43
prod_64_24023,622,plwxtfyq3195666243,12/5/2021 5:15
prod_6_30449,571.5,Djouqrcg3803093150,10/2/2021 18:22
prod_87_44039,893,Volqbsih1754030515,11/29/2021 19:58
prod_88_35492,126,IMSWTJQN3082908574,12/3/2021 4:04
prod_59_43738,998,Kcajrjhj3542778637,10/4/2021 6:29
prod_60_60974,414.9,Zkdqgtfj3710001962,10/15/2021 11:46
prod_66_49521,247,uvfwugqm4110002066,12/6/2021 9:37
prod_87_44039,893,Nyruzkhc2385478951,11/19/2021 15:32
prod_36_41136,49,ckofuxgl953455217,11/25/2021 17:34
prod_36_41136,49,Uopexrdc978861879,10/7/2021 6:31
prod_16_11667,932,Ppjfjzew1927892248,11/23/2021 17:47
prod_90_33398,108.9,Rledhequ3611936677,10/26/2021 2:10
prod_87_44039,803.7,JHZHTXMP1017965169,11/23/2021 18:26
prod_37_41572,886.5,GDTSRJRE1356401701,11/5/2021 2:54
prod_31_31200,794,Pfbvvhdu1826560733,12/12/2021 7:36
prod_82_50164,437.4,Xhszpxls2688617810,11/1/2021 10:41
prod_49_45071,892.8,jffuuwnc981329932,12/15/2021 18:57
prod_52_8939,657,fypbeqml330146180,12/19/2021 23:25
prod_22_40693,893,iunptitg369234770,10/14/2021 12:02
prod_79_34297,22,NBREOLQF3413946571,12/26/2021 23:29
prod_87_44039,893,cfsfdfmt1005011690,12/11/2021 7:04
prod_75_31613,522,HVJTKMZV1547522183,11/4/2021 19:35
prod_64_24023,559.8,Njyzvgho1716344310,10/15/2021 0:22
prod_12_46839,592,ovozsguy1699633879,10/4/2021 1:20
prod_64_24023,622,Vdgnrvxo2922001734,11/23/2021 23:13
prod_72_7398,157.5,aaefeatj3206449158,10/20/2021 15:22
prod_12_46839,532.8,EIQGGTTO1120618367,11/29/2021 17:23
prod_43_49233,969,DBLLLSJT4186097206,11/5/2021 5:24
prod_70_52165,261,Zkdqgtfj3710001962,12/5/2021 12:13
prod_16_11667,932,OBRRAAZH3267042914,12/27/2021 4:01
prod_81_32865,590.4,Olgkltzg2665278499,12/30/2021 14:19
prod_46_63367,297.9,Xnmjjnji331890109,11/19/2021 9:13
prod_24_36520,356,JTXPMREK1044051847,11/2/2021 18:56
prod_29_17163,265,BPCNJLKZ2373589075,10/31/2021 13:20
prod_83_35734,816,lsbljnxd2438880833,12/17/2021 20:16
prod_23_11675,949,Bspsqfuu1078808537,10/4/2021 11:19
prod_29_17163,265,RWSJVMAK2316624700,11/11/2021 10:53
prod_54_46375,107.1,tbpbaxdz3956745834,11/23/2021 1:23
prod_24_36520,356,Qmwytfxy3146198917,10/21/2021 20:01
prod_55_62200,631.8,Jsgzuvsg2639600698,11/25/2021 19:22
prod_54_46375,119,uryrqmjg214288503,11/1/2021 18:34
prod_40_42608,750,Uekmpmrs2415211097,12/20/2021 2:48
prod_44_29979,693,Rxqiorps483977574,12/16/2021 5:13
prod_15_41448,342.9,puewquya3294144015,11/30/2021 17:53
prod_87_44039,893,QCVWPQUR2128561606,10/1/2021 4:17
prod_13_59066,986,qewnrmry3840571400,12/27/2021 16:13
prod_84_64018,145.8,HKIQJVSO4179349103,12/13/2021 4:57
prod_15_41448,381,FFDPSEUC4158884193,12/24/2021 21:58
prod_40_42608,675,gsykelcl1882778315,10/25/2021 11:32
prod_84_64018,145.8,PFMJQISA124922284,11/23/2021 23:07
prod_66_49521,247,Nqoqjpih1112912784,11/24/2021 10:32
prod_38_19499,5.4,DJOUQRCG3803093150,10/8/2021 11:41
prod_52_8939,730,Zjxtutmi3683072364,12/10/2021 23:46
prod_91_39898,740,Qznnfvdk433899161,12/6/2021 21:16
prod_37_41572,985,DIYJEPFC1188402857,10/3/2021 23:00
prod_18_47747,657,fypbeqml330146180,11/20/2021 23:03
prod_17_16579,600,kgcsztki1795136228,11/9/2021 13:32
prod_57_31611,665.1,Ktacvems1162114649,11/14/2021 18:31
prod_67_33621,899.1,JCKWWRPP3953552787,10/16/2021 17:25
prod_17_16579,540,Cnincuyw2827572866,11/22/2021 21:40
prod_77_56230,79,eotfoeam3903500157,10/7/2021 10:28
prod_75_31613,522,FPFZNFRW3534969708,12/15/2021 20:25
prod_69_31245,773,QUQDGSJS2210181476,11/21/2021 5:39
prod_42_28811,429,PFBVVHDU1826560733,10/24/2021 2:53
prod_86_15149,462.6,Hcsvgwsz3928273639,11/25/2021 23:30
prod_13_59066,887.4,BKZFXIHH2410986611,12/11/2021 15:59
prod_86_15149,514,Xxqskesp3049655751,11/16/2021 3:13
prod_75_31613,469.8,myvfxskx1870503312,11/28/2021 8:48
prod_64_24023,559.8,GHQRJSFL1102763213,10/18/2021 10:53
prod_22_40693,893,jhnwieyv810494609,10/22/2021 22:25
prod_41_45645,447.3,ahkoczji3858444408,11/2/2021 8:44
prod_4_23879,467,IECTIZAW1105674794,12/3/2021 15:59
prod_64_24023,559.8,ivxmcxxk3098002097,12/17/2021 7:32
prod_8_13701,136.8,buximaal757088986,11/23/2021 5:19
prod_73_55136,952,Elzklivr2349789302,10/9/2021 1:57
prod_56_23126,554,Nddgvghm1894973002,10/22/2021 23:59
prod_19_48699,826,bnhjdabc3938207428,12/13/2021 22:33
prod_32_53584,164,IWDQLIOI1780275356,12/25/2021 16:01
prod_43_49233,969,Jvclilxo1189721200,11/5/2021 15:45
prod_70_52165,261,Ehtydvcx2143805436,12/23/2021 19:04
prod_93_8330,395,Qpbwaqbg1760147292,11/17/2021 3:16
prod_38_19499,5.4,Aqngtcfo2009384654,11/17/2021 7:19
prod_57_31611,739,YNDZORQH4186235442,10/21/2021 22:39
prod_83_35734,816,awxrqmjw220109616,12/23/2021 21:36
prod_64_24023,559.8,SLEMYICO3413932255,10/20/2021 14:33
prod_49_45071,992,Rvflmqbi1532690487,12/17/2021 20:41
prod_18_47747,657,defgjsek1942325403,12/10/2021 11:58
prod_94_4935,551,Elsrdvbz747557728,10/20/2021 19:54
prod_18_47747,730,SXNYTRGP3630699121,12/11/2021 5:08
prod_95_23572,781,FSBTXHIH2682369460,12/16/2021 21:53
prod_63_47776,487,Qlteyyus1936461398,10/28/2021 13:35
prod_28_46543,855.9,Eiqxxswa4075434498,10/6/2021 0:24
prod_32_53584,147.6,Iszkuveh3564177177,12/3/2021 15:16
prod_99_26910,186,jyejnfwj581502120,12/3/2021 10:52
prod_39_38431,241.2,msepzmex2000045230,12/25/2021 13:02
prod_47_11852,46,LLIXJDFC34458787,12/9/2021 10:03
prod_22_40693,893,XDGWBEIJ787400893,10/6/2021 15:31
prod_79_34297,22,uvfwugqm4110002066,10/22/2021 6:18
prod_24_36520,356,SXMCMIUH3560268524,11/9/2021 14:31
prod_22_40693,893,ahhawidv387309678,10/1/2021 11:36
prod_80_49478,936,Nbreolqf3413946571,12/13/2021 10:30
prod_78_35167,459.9,CFXHJGNK322841456,11/15/2021 23:24
prod_8_13701,152,mmfnuyhr389604296,10/22/2021 18:13
prod_1_38922,445,pfbvvhdu1826560733,12/29/2021 19:48
prod_68_51093,900,Izjefpkx3939208689,10/5/2021 18:14
prod_21_35586,288,skzcsqfh3440435988,11/8/2021 3:51
prod_39_38431,241.2,gskpdoud1463079860,11/10/2021 15:47
prod_23_11675,949,Jutalvzc3796965792,10/8/2021 22:40
